"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M1"	"IKK complex recruitment mediated by RIP1"	"IKK complex recruitment mediated by RIP1"	"3/346"	"24/7644"	0.0922489131264486	0.638429068772175	0.614836505200527	"TLR4/TICAM2/BIRC3"	3
"M1"	"Lysosome Vesicle Biogenesis"	"Lysosome Vesicle Biogenesis"	"3/346"	"24/7644"	0.0922489131264486	0.638429068772175	0.614836505200527	"AP1S2/ARRB1/AP1S3"	3
"M1"	"O-linked glycosylation"	"O-linked glycosylation"	"8/346"	"103/7644"	0.0942384904636365	0.638429068772175	0.614836505200527	"THBS2/ADAMTS5/GALNT15/SPON2/GALNT12/ADAMTS4/B4GALT6/GALNT16"	8
"M1"	"PI3K/AKT activation"	"PI3K/AKT activation"	"8/346"	"103/7644"	0.0942384904636365	0.638429068772175	0.614836505200527	"PDGFRA/PDGFRB/EGFR/FGF5/AGO2/NR4A1/AGO4/FGFR3"	8
"M1"	"Phospholipase C-mediated cascade"	"Phospholipase C-mediated cascade"	"5/346"	"54/7644"	0.0960805125823284	0.638429068772175	0.614836505200527	"FGF5/ITPR2/ITPR1/FGFR3/PDE1A"	5
"M1"	"NCAM signaling for neurite out-growth"	"NCAM signaling for neurite out-growth"	"6/346"	"70/7644"	0.0961108691623167	0.638429068772175	0.614836505200527	"COL6A1/COL6A2/COL6A3/CACNA1C/HRAS/NCAM1"	6
"M1"	"O-glycosylation of TSR domain-containing proteins"	"O-glycosylation of TSR domain-containing proteins"	"4/346"	"39/7644"	0.0981390236799911	0.638429068772175	0.614836505200527	"THBS2/ADAMTS5/SPON2/ADAMTS4"	4
"M1"	"GAB1 signalosome"	"GAB1 signalosome"	"8/346"	"104/7644"	0.0983078049632844	0.638429068772175	0.614836505200527	"PDGFRA/PDGFRB/EGFR/FGF5/AGO2/NR4A1/AGO4/FGFR3"	8
"M1"	"Signalling by NGF"	"Signalling by NGF"	"18/346"	"287/7644"	0.0997464229152337	0.638429068772175	0.614836505200527	"PDGFRA/PDGFRB/EGFR/FGF5/AGO2/DNM1/NR4A1/MAPK12/ITPR2/ARHGEF6/HRAS/AGO4/ARHGEF3/ITPR1/NTRK2/FGFR3/NGEF/PDE1A"	18
"M1"	"FGFR3 ligand binding and activation"	"FGFR3 ligand binding and activation"	"2/346"	"12/7644"	0.0999647960780241	0.638429068772175	0.614836505200527	"FGF5/FGFR3"	2
"M1"	"FGFR3c ligand binding and activation"	"FGFR3c ligand binding and activation"	"2/346"	"12/7644"	0.0999647960780241	0.638429068772175	0.614836505200527	"FGF5/FGFR3"	2
"M1"	"Keratan sulfate degradation"	"Keratan sulfate degradation"	"2/346"	"12/7644"	0.0999647960780241	0.638429068772175	0.614836505200527	"LUM/ACAN"	2
"M1"	"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	"NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10"	"2/346"	"12/7644"	0.0999647960780241	0.638429068772175	0.614836505200527	"CASP10/IFIH1"	2
"M1"	"Peptide hormone biosynthesis"	"Peptide hormone biosynthesis"	"2/346"	"12/7644"	0.0999647960780241	0.638429068772175	0.614836505200527	"INHBA/PCSK1"	2
"M1"	"Signaling by activated point mutants of FGFR3"	"Signaling by activated point mutants of FGFR3"	"2/346"	"12/7644"	0.0999647960780241	0.638429068772175	0.614836505200527	"FGF5/FGFR3"	2
"M1"	"Signaling by FGFR3 mutants"	"Signaling by FGFR3 mutants"	"2/346"	"12/7644"	0.0999647960780241	0.638429068772175	0.614836505200527	"FGF5/FGFR3"	2
"M1"	"Signaling by NOTCH"	"Signaling by NOTCH"	"9/346"	"122/7644"	0.100880426882684	0.638429068772175	0.614836505200527	"CCND1/MDK/AGO2/JAG1/AGO4/ARRB1/HES1/ATP2A3/DTX4"	9
"M1"	"Metal ion SLC transporters"	"Metal ion SLC transporters"	"3/346"	"25/7644"	0.101477461494451	0.638429068772175	0.614836505200527	"SLC39A7/SLC39A8/SLC40A1"	3
"M1"	"Prefoldin mediated transfer of substrate  to CCT/TriC"	"Prefoldin mediated transfer of substrate  to CCT/TriC"	"3/346"	"26/7644"	0.111056905037422	0.664283865587521	0.639735861596045	"TUBB3/TUBB2A/TUBA4A"	3
"M1"	"Elastic fibre formation"	"Elastic fibre formation"	"4/346"	"41/7644"	0.112828986127737	0.664283865587521	0.639735861596045	"MFAP4/FBN2/TGFB1/ITGB3"	4
"M1"	"Initial triggering of complement"	"Initial triggering of complement"	"5/346"	"57/7644"	0.114350309218679	0.664283865587521	0.639735861596045	"C1S/C1R/MASP1/C3/CFD"	5
"M1"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"Gastrin-CREB signalling pathway via PKC and MAPK"	"14/346"	"217/7644"	0.11465680199128	0.664283865587521	0.639735861596045	"EGFR/GNB4/BDKRB2/MMP3/PTGFR/ITPR2/F2R/ARHGEF25/HRAS/ITPR1/EDNRA/AGTR1/GPR4/ADRA1B"	14
"M1"	"Caspase-8 activation by cleavage"	"Caspase-8 activation by cleavage"	"2/346"	"13/7644"	0.114732382291712	0.664283865587521	0.639735861596045	"TNFRSF10A/TNFSF10"	2
"M1"	"Dissolution of Fibrin Clot"	"Dissolution of Fibrin Clot"	"2/346"	"13/7644"	0.114732382291712	0.664283865587521	0.639735861596045	"SERPINE2/SERPINE1"	2
"M1"	"IRF3-mediated induction of type I IFN"	"IRF3-mediated induction of type I IFN"	"2/346"	"13/7644"	0.114732382291712	0.664283865587521	0.639735861596045	"IFI16/DTX4"	2
"M1"	"p38MAPK events"	"p38MAPK events"	"2/346"	"13/7644"	0.114732382291712	0.664283865587521	0.639735861596045	"MAPK12/HRAS"	2
"M1"	"Signaling by Activin"	"Signaling by Activin"	"2/346"	"13/7644"	0.114732382291712	0.664283865587521	0.639735861596045	"INHBA/ACVR2A"	2
"M1"	"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	"Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)"	"2/346"	"13/7644"	0.114732382291712	0.664283865587521	0.639735861596045	"DPP4/PCSK1"	2
"M1"	"The NLRP3 inflammasome"	"The NLRP3 inflammasome"	"2/346"	"13/7644"	0.114732382291712	0.664283865587521	0.639735861596045	"TXNIP/CASP1"	2
"M1"	"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	"3/346"	"27/7644"	0.120967378839344	0.685481813422948	0.660150458615606	"TUBB3/TUBB2A/TUBA4A"	3
"M1"	"Detoxification of Reactive Oxygen Species"	"Detoxification of Reactive Oxygen Species"	"3/346"	"27/7644"	0.120967378839344	0.685481813422948	0.660150458615606	"SOD2/SOD3/GPX3"	3
"M1"	"Integrin alphaIIb beta3 signaling"	"Integrin alphaIIb beta3 signaling"	"3/346"	"27/7644"	0.120967378839344	0.685481813422948	0.660150458615606	"FN1/APBB1IP/ITGB3"	3
"M1"	"Complement cascade"	"Complement cascade"	"6/346"	"75/7644"	0.123042240863202	0.692329228519001	0.666744833736104	"C1S/C1R/MASP1/C3/PROS1/CFD"	6
"M1"	"Binding and Uptake of Ligands by Scavenger Receptors"	"Binding and Uptake of Ligands by Scavenger Receptors"	"6/346"	"76/7644"	0.12883304800353	0.7082417589757	0.68206933115241	"COL3A1/COLEC12/MASP1/APOL1/HBA1/SCARA5"	6
"M1"	"CS/DS degradation"	"CS/DS degradation"	"2/346"	"14/7644"	0.13000941249318	0.7082417589757	0.68206933115241	"DCN/BGN"	2
"M1"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion"	"2/346"	"14/7644"	0.13000941249318	0.7082417589757	0.68206933115241	"SEMA3A/PLXNA2"	2
"M1"	"Uptake and function of anthrax toxins"	"Uptake and function of anthrax toxins"	"2/346"	"14/7644"	0.13000941249318	0.7082417589757	0.68206933115241	"ANTXR2/MAP2K3"	2
"M1"	"Adrenaline,noradrenaline inhibits insulin secretion"	"Adrenaline,noradrenaline inhibits insulin secretion"	"3/346"	"28/7644"	0.131188711299629	0.7082417589757	0.68206933115241	"GNB4/CACNA1C/ADRA2C"	3
"M1"	"Keratan sulfate biosynthesis"	"Keratan sulfate biosynthesis"	"3/346"	"28/7644"	0.131188711299629	0.7082417589757	0.68206933115241	"LUM/ACAN/B4GALT6"	3
"M1"	"Regulation of insulin secretion"	"Regulation of insulin secretion"	"6/346"	"77/7644"	0.134753179663862	0.722602621150507	0.695899500772045	"GNB4/SLC2A1/ITPR2/CACNA1C/ITPR1/ADRA2C"	6
"M1"	"SHC-mediated cascade"	"SHC-mediated cascade"	"3/346"	"29/7644"	0.141700553916096	0.726057112494841	0.699226334541505	"FGF5/HRAS/FGFR3"	3
"M1"	"Constitutive Signaling by EGFRvIII"	"Constitutive Signaling by EGFRvIII"	"2/346"	"15/7644"	0.145719848914902	0.726057112494841	0.699226334541505	"EGFR/HRAS"	2
"M1"	"Diseases of glycosylation"	"Diseases of glycosylation"	"14/346"	"227/7644"	0.148085907715236	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/UAP1/FUT8/GFPT2/MAN1A1/ACAN/HAS2/NANS/MAN1C1/B4GALT6/HPSE/HAS3"	14
"M1"	"Signaling by Wnt"	"Signaling by Wnt"	"17/346"	"286/7644"	0.151345015869588	0.726057112494841	0.699226334541505	"DKK1/FZD7/GNB4/AGO2/KREMEN1/ITPR2/PRKG1/AGO4/PRKG2/WNT2/ITPR1/HECW1/WNT9A/DKK2/SFRP2/LGR5/CSNK2B"	17
"M1"	"Activated NOTCH1 Transmits Signal to the Nucleus"	"Activated NOTCH1 Transmits Signal to the Nucleus"	"3/346"	"30/7644"	0.15248249728178	0.726057112494841	0.699226334541505	"JAG1/ARRB1/DTX4"	3
"M1"	"Molecules associated with elastic fibres"	"Molecules associated with elastic fibres"	"3/346"	"30/7644"	0.15248249728178	0.726057112494841	0.699226334541505	"MFAP4/TGFB1/ITGB3"	3
"M1"	"Opioid Signalling"	"Opioid Signalling"	"6/346"	"80/7644"	0.153262016334772	0.726057112494841	0.699226334541505	"GNB4/ITPR2/PDE4B/ITPR1/PDE4C/PDE1A"	6
"M1"	"Signaling by ERBB4"	"Signaling by ERBB4"	"10/346"	"154/7644"	0.159632690536902	0.726057112494841	0.699226334541505	"PDGFRA/PDGFRB/EGFR/FGF5/AGO2/NR4A1/HRAS/AGO4/PRLR/FGFR3"	10
"M1"	"Hyaluronan metabolism"	"Hyaluronan metabolism"	"2/346"	"16/7644"	0.161793458449794	0.726057112494841	0.699226334541505	"HAS2/HAS3"	2
"M1"	"Polo-like kinase mediated events"	"Polo-like kinase mediated events"	"2/346"	"16/7644"	0.161793458449794	0.726057112494841	0.699226334541505	"CENPF/WEE1"	2
"M1"	"Sema3A PAK dependent Axon repulsion"	"Sema3A PAK dependent Axon repulsion"	"2/346"	"16/7644"	0.161793458449794	0.726057112494841	0.699226334541505	"SEMA3A/PLXNA2"	2
"M1"	"STING mediated induction of host immune responses"	"STING mediated induction of host immune responses"	"2/346"	"16/7644"	0.161793458449794	0.726057112494841	0.699226334541505	"IFI16/DTX4"	2
"M1"	"TRAF6 mediated induction of TAK1 complex"	"TRAF6 mediated induction of TAK1 complex"	"2/346"	"16/7644"	0.161793458449794	0.726057112494841	0.699226334541505	"TLR4/TICAM2"	2
"M1"	"Trafficking of GluR2-containing AMPA receptors"	"Trafficking of GluR2-containing AMPA receptors"	"2/346"	"16/7644"	0.161793458449794	0.726057112494841	0.699226334541505	"GRIA3/GRIA1"	2
"M1"	"DAG and IP3 signaling"	"DAG and IP3 signaling"	"3/346"	"31/7644"	0.163514174391413	0.726057112494841	0.699226334541505	"ITPR2/ITPR1/PDE1A"	3
"M1"	"Inwardly rectifying K+ channels"	"Inwardly rectifying K+ channels"	"3/346"	"31/7644"	0.163514174391413	0.726057112494841	0.699226334541505	"GABBR2/ABCC9/KCNJ8"	3
"M1"	"NOD1/2 Signaling Pathway"	"NOD1/2 Signaling Pathway"	"3/346"	"31/7644"	0.163514174391413	0.726057112494841	0.699226334541505	"MAPK12/CASP1/BIRC3"	3
"M1"	"Chaperonin-mediated protein folding"	"Chaperonin-mediated protein folding"	"4/346"	"48/7644"	0.170950424381682	0.726057112494841	0.699226334541505	"TUBB3/TUBB2A/TUBA4A/SKIV2L"	4
"M1"	"Peptide hormone metabolism"	"Peptide hormone metabolism"	"6/346"	"83/7644"	0.172830136306944	0.726057112494841	0.699226334541505	"DPP4/INHBA/ACE/PCSK1/LEP/BCHE"	6
"M1"	"Activation of Matrix Metalloproteinases"	"Activation of Matrix Metalloproteinases"	"3/346"	"32/7644"	0.174775352277686	0.726057112494841	0.699226334541505	"CTSK/MMP3/MMP15"	3
"M1"	"Signaling by NOTCH2"	"Signaling by NOTCH2"	"3/346"	"32/7644"	0.174775352277686	0.726057112494841	0.699226334541505	"MDK/JAG1/HES1"	3
"M1"	"Thrombin signalling through proteinase activated receptors (PARs)"	"Thrombin signalling through proteinase activated receptors (PARs)"	"3/346"	"32/7644"	0.174775352277686	0.726057112494841	0.699226334541505	"GNB4/F2R/ARRB1"	3
"M1"	"VEGFR2 mediated cell proliferation"	"VEGFR2 mediated cell proliferation"	"3/346"	"32/7644"	0.174775352277686	0.726057112494841	0.699226334541505	"ITPR2/HRAS/ITPR1"	3
"M1"	"Formation of Senescence-Associated Heterochromatin Foci (SAHF)"	"Formation of Senescence-Associated Heterochromatin Foci (SAHF)"	"2/346"	"17/7644"	0.1781654454244	0.726057112494841	0.699226334541505	"HMGA1/HMGA2"	2
"M1"	"Unblocking of NMDA receptor, glutamate binding and activation"	"Unblocking of NMDA receptor, glutamate binding and activation"	"2/346"	"17/7644"	0.1781654454244	0.726057112494841	0.699226334541505	"GRIA3/GRIA1"	2
"M1"	"Zinc transporters"	"Zinc transporters"	"2/346"	"17/7644"	0.1781654454244	0.726057112494841	0.699226334541505	"SLC39A7/SLC39A8"	2
"M1"	"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective PAPSS2 causes SEMD-PA"	"Defective PAPSS2 causes SEMD-PA"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Defective SLC26A2 causes chondrodysplasias"	"Defective SLC26A2 causes chondrodysplasias"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Diseases associated with glycosaminoglycan metabolism"	"Diseases associated with glycosaminoglycan metabolism"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Glycosaminoglycan metabolism"	"Glycosaminoglycan metabolism"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS I - Hurler syndrome"	"MPS I - Hurler syndrome"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS II - Hunter syndrome"	"MPS II - Hunter syndrome"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS IIIA - Sanfilippo syndrome A"	"MPS IIIA - Sanfilippo syndrome A"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS IIIB - Sanfilippo syndrome B"	"MPS IIIB - Sanfilippo syndrome B"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS IIIC - Sanfilippo syndrome C"	"MPS IIIC - Sanfilippo syndrome C"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS IIID - Sanfilippo syndrome D"	"MPS IIID - Sanfilippo syndrome D"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS IV - Morquio syndrome A"	"MPS IV - Morquio syndrome A"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS IV - Morquio syndrome B"	"MPS IV - Morquio syndrome B"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS IX - Natowicz syndrome"	"MPS IX - Natowicz syndrome"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS VI - Maroteaux-Lamy syndrome"	"MPS VI - Maroteaux-Lamy syndrome"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MPS VII - Sly syndrome"	"MPS VII - Sly syndrome"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"Mucopolysaccharidoses"	"Mucopolysaccharidoses"	"8/346"	"121/7644"	0.181741454942388	0.726057112494841	0.699226334541505	"DCN/BGN/LUM/ACAN/HAS2/B4GALT6/HPSE/HAS3"	8
"M1"	"MHC class II antigen presentation"	"MHC class II antigen presentation"	"7/346"	"103/7644"	0.184759731295038	0.730146038562073	0.703164158077697	"CTSK/CTSC/DNM1/AP1S2/DYNC2H1/CTSO/AP1S3"	7
"M1"	"Keratan sulfate/keratin metabolism"	"Keratan sulfate/keratin metabolism"	"3/346"	"33/7644"	0.186246012926532	0.730146038562073	0.703164158077697	"LUM/ACAN/B4GALT6"	3
"M1"	"PLC-gamma1 signalling"	"PLC-gamma1 signalling"	"3/346"	"33/7644"	0.186246012926532	0.730146038562073	0.703164158077697	"ITPR2/ITPR1/PDE1A"	3
"M1"	"Hedgehog 'on' state"	"Hedgehog 'on' state"	"6/346"	"85/7644"	0.186420265164785	0.730146038562073	0.703164158077697	"GAS1/BOC/GLI3/CDON/PTCH1/ARRB1"	6
"M1"	"Lipid digestion, mobilization, and transport"	"Lipid digestion, mobilization, and transport"	"4/346"	"50/7644"	0.189182510902283	0.737350371760604	0.710102261717939	"ABCA1/A2M/CUBN/LIPC"	4
"M1"	"Post-translational protein modification"	"Post-translational protein modification"	"16/346"	"278/7644"	0.192317813110266	0.741017873767239	0.713634234535079	"THBS2/UAP1/ADAMTS5/STS/FUT8/GFPT2/MAN1A1/NANS/GALNT15/SPON2/PROS1/GALNT12/MAN1C1/ADAMTS4/B4GALT6/GALNT16"	16
"M1"	"Constitutive PI3K/AKT Signaling in Cancer"	"Constitutive PI3K/AKT Signaling in Cancer"	"6/346"	"86/7644"	0.193368207686167	0.741017873767239	0.713634234535079	"PDGFRA/PDGFRB/EGFR/FGF5/NR4A1/FGFR3"	6
"M1"	"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	"2/346"	"18/7644"	0.194776105573483	0.741017873767239	0.713634234535079	"TLR4/TICAM2"	2
"M1"	"Norepinephrine Neurotransmitter Release Cycle"	"Norepinephrine Neurotransmitter Release Cycle"	"2/346"	"18/7644"	0.194776105573483	0.741017873767239	0.713634234535079	"SYT1/MAOA"	2
"M1"	"Tie2 Signaling"	"Tie2 Signaling"	"2/346"	"18/7644"	0.194776105573483	0.741017873767239	0.713634234535079	"ANGPT1/HRAS"	2
"M1"	"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	"4/346"	"51/7644"	0.198522877437108	0.741017873767239	0.713634234535079	"TXNIP/MAPK12/CASP1/BIRC3"	4
"M1"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"6/346"	"87/7644"	0.200413185657776	0.741017873767239	0.713634234535079	"ADM/FZD7/GNB4/PTCH1/WNT2/WNT9A"	6
"M1"	"Signaling by SCF-KIT"	"Signaling by SCF-KIT"	"9/346"	"144/7644"	0.204661061657915	0.741017873767239	0.713634234535079	"PDGFRA/PDGFRB/EGFR/FGF5/AGO2/NR4A1/HRAS/AGO4/FGFR3"	9
"M1"	"Loss of Function of SMAD2/3 in Cancer"	"Loss of Function of SMAD2/3 in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"Loss of Function of SMAD4 in Cancer"	"Loss of Function of SMAD4 in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"Loss of Function of TGFBR1 in Cancer"	"Loss of Function of TGFBR1 in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"Loss of Function of TGFBR2 in Cancer"	"Loss of Function of TGFBR2 in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"Signaling by TGF-beta Receptor Complex"	"Signaling by TGF-beta Receptor Complex"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"Signaling by TGF-beta Receptor Complex in Cancer"	"Signaling by TGF-beta Receptor Complex in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"SMAD2/3 MH2 Domain Mutants in Cancer"	"SMAD2/3 MH2 Domain Mutants in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"SMAD2/3 Phosphorylation Motif Mutants in Cancer"	"SMAD2/3 Phosphorylation Motif Mutants in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"SMAD4 MH2 Domain Mutants in Cancer"	"SMAD4 MH2 Domain Mutants in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"TGFBR1 KD Mutants in Cancer"	"TGFBR1 KD Mutants in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"TGFBR1 LBD Mutants in Cancer"	"TGFBR1 LBD Mutants in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"TGFBR2 Kinase Domain Mutants in Cancer"	"TGFBR2 Kinase Domain Mutants in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"TGFBR2 MSI Frameshift Mutants in Cancer"	"TGFBR2 MSI Frameshift Mutants in Cancer"	"5/346"	"70/7644"	0.209599548775214	0.741017873767239	0.713634234535079	"SERPINE1/TGFB1/SMAD7/BAMBI/NEDD4L"	5
"M1"	"Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants"	"Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants"	"2/346"	"19/7644"	0.211570500057533	0.744690879057133	0.717171507266668	"EGFR/HRAS"	2
"M1"	"Golgi Associated Vesicle Biogenesis"	"Golgi Associated Vesicle Biogenesis"	"4/346"	"54/7644"	0.22732624051861	0.786939743931567	0.757859103898261	"SH3D19/AP1S2/ARRB1/AP1S3"	4
"M1"	"Protein folding"	"Protein folding"	"4/346"	"54/7644"	0.22732624051861	0.786939743931567	0.757859103898261	"TUBB3/TUBB2A/TUBA4A/SKIV2L"	4
"M1"	"Chondroitin sulfate biosynthesis"	"Chondroitin sulfate biosynthesis"	"2/346"	"20/7644"	0.228498148425686	0.786939743931567	0.757859103898261	"DCN/BGN"	2
"M1"	"Fatty Acyl-CoA Biosynthesis"	"Fatty Acyl-CoA Biosynthesis"	"2/346"	"20/7644"	0.228498148425686	0.786939743931567	0.757859103898261	"SLC25A1/ACSL5"	2
